gene_name	log2FoldChange	log2FC.shrink	pvalue	padj	de_vector	condition
CJJ81176_0861	0.23670712798893104	0.21161302487604672	0.008937134349457292	0.04730471111857758	1	As
CJJ81176_0862	-0.5386595591995519	-0.47744750511773504	1.9406912251053037e-4	0.0026563211143628843	-1	As
CJJ81176_0863	0.2647252500320879	0.1883691655137858	0.09799423020586243	0.24491567948740509	0	As
CJJ81176_0864	0.3784231197893	0.07609112806503841	0.3780341712498324	0.6010125844189713	0	As
CJJ81176_0865	-0.23234649291282744	-0.14347512774147314	0.19824494100980644	0.39384612493380317	0	As
CJJ81176_0866	-0.4091291675311192	-0.30669966147460087	0.018163508378429703	0.07784918755521184	0	As
CJJ81176_0867	-0.5192496678410103	-0.3159027203245045	0.034624739145498816	0.1210829201255767	0	As
CJJ81176_0868	-0.3712516088114389	-0.08331592643884447	0.35540040723276506	0.5765384383998189	0	As
CJJ81176_0869	0.05203157534483027	0.03897402265684326	0.5395949341692674	0.7281603204975204	0	As
CJJ81176_0870	-0.9561881922014774	-0.8352403623431324	7.452381827431904e-5	0.0012800561727118328	-1	As
CJJ81176_0871	-0.00782743125058292	-0.002315998902070846	0.9611990881910992	0.9807925465991881	0	As
CJJ81176_0872	0.01463163725371897	0.00528855985695316	0.9077499339190932	0.9549181726860464	0	As
CJJ81176_0873	0.04572597246795282	0.03449169164300332	0.7522733249060146	0.8664648844618754	0	As
CJJ81176_0874	-0.21955378659304547	-0.17606976762765378	0.049295010060953735	0.15061985062345296	0	As
CJJ81176_0875	-0.6068376350892253	-0.4004922229974159	0.015709670662065543	0.070754095115524	0	As
CJJ81176_0876	-0.1751704711946243	-0.10521178858482377	0.3164475776808485	0.535150729823211	0	As
CJJ81176_0877	-0.45449123554627424	-0.0721373903936883	0.3616523662361276	0.5823401608579601	0	As
CJJ81176_0878	-0.21772561700052423	-0.0868159252577466	0.40983964000956163	0.6298588151725895	0	As
CJJ81176_0879	-0.25394466310571795	-0.15670013768222768	0.17015713059637286	0.3565972401971833	0	As
CJJ81176_0880	0.05053198338149691	0.025208842167262772	0.8089941782105708	0.8946219313912376	0	As
CJJ81176_0881	-0.430647129710925	-0.2735465563216007	0.038958902535447336	0.13039156038775104	0	As
CJJ81176_0882	0.07218698331272287	0.050426752543233463	0.637144966670872	0.7979113521139154	0	As
CJJ81176_0883	0.14416370470255457	0.09528360592947874	0.37206375106459244	0.5936754935019727	0	As
CJJ81176_0884	-0.22627429405864255	-0.12738473091398472	0.2577258353425789	0.4724681204284103	0	As
CJJ81176_0885	-0.10377362092527247	-0.06581871757134186	0.4947202394550245	0.6931785086607557	0	As
CJJ81176_0886	3.596323426120291	0.05747593724385739	0.025933213664293225	0.10187217564986935	0	As
CJJ81176_0887	-0.5381994349151079	-0.33082355533990343	0.02994259655899179	0.11110762261846456	0	As
CJJ81176_0888	1.0520386392775316	0.01965344454309137	0.4930868257514725	0.6927731505345468	0	As
CJJ81176_0889	-0.3690035447536753	-0.2553737128430404	0.045165419820978166	0.1432470906726465	0	As
CJJ81176_0890	-0.22912184901614152	-0.18255817543773972	0.05057910403271492	0.15331243990539192	0	As
CJJ81176_0891	-0.3259838080563312	-0.14098240571948165	0.21270116848865708	0.41590674909835623	0	As
CJJ81176_0892	0.6670029366576384	0.5513205679518597	9.90746600734367e-4	0.00890147715121339	1	As
CJJ81176_0893	-0.1528018292942107	-0.13148216155468895	0.11329614554929551	0.26859925169467624	0	As
CJJ81176_0894	-0.3212888022680187	-0.2365228443176298	0.043702507410343226	0.1397204251513163	0	As
CJJ81176_1729	0.10347385014823299	0.0072732355568443	0.8997932399172411	0.9508068494179773	0	As
CJJ81176_0897	-0.07417288452261464	-0.03884379916403362	0.6957290773804158	0.8365939214622433	0	As
CJJ81176_0898	-0.3912185513955354	-0.16802774984161506	0.1659988049175568	0.350397477368144	0	As
CJJ81176_0899	0.1076179835377883	0.06374013119588479	0.5396648527807225	0.7281603204975204	0	As
CJJ81176_0900	0.11784821718060187	0.09624332688534905	0.24736222585507472	0.4615320763557944	0	As
CJJ81176_0901	0.0010243820017029643	2.2633151051339436e-4	0.9952414080689189	0.995809792653767	0	As
CJJ81176_0902	-0.02933125401079054	-0.025228051205121418	0.7190217813762245	0.8523181062051051	0	As
CJJ81176_0903	0.13865862053688505	0.08500255170674544	0.3604763659085994	0.5823401608579601	0	As
CJJ81176_0904	0.40277395844015895	0.3299239781156594	0.005989750514395014	0.036186354831793326	1	As
CJJ81176_0905	0.17276286260292936	0.15314004959208116	0.04098885915112517	0.1345693463954662	0	As
CJJ81176_0906	0.07605862127207676	0.059197143186536724	0.47646013895238803	0.6803245015848278	0	As
CJJ81176_0907	-0.28687146441864114	-0.1943599711363885	0.08620574982891599	0.2227609898993628	0	As
CJJ81176_0908	0.09430766586375426	0.0545618797493962	0.6052861143438952	0.7797509355371357	0	As
CJJ81176_0909	2.2522731983214	0.02637454329005526	0.23011607502480172	NA	0	As
CJJ81176_0910	0.09822713982717311	0.049404468538007465	0.6315254793433492	0.7948510343459395	0	As
CJJ81176_0911	-0.31961651364260235	-0.1959596644482712	0.11574113615819409	0.27328634844899735	0	As
CJJ81176_0912	0.10541988568390351	0.08405436118594452	0.33528723190523807	0.5592570667238087	0	As
CJJ81176_0913	-0.8920677091174144	-0.5814107897612918	0.008146672876856923	0.04468558384193059	-1	As
CJJ81176_0914	-0.2146133811826031	-0.1379784648551691	0.22224229170277535	0.4286114925052162	0	As
CJJ81176_0915	-0.2000584105234256	-0.15825035798853676	0.07608508467185045	0.2022777971852534	0	As
CJJ81176_0916	-0.590487215253558	-0.1821436260678517	0.1060309950256534	0.2557996530184241	0	As
CJJ81176_0917	-0.4127811562357761	-0.3235218777893371	0.009465375221934143	0.04954487385001282	-1	As
CJJ81176_0918	-0.45202283032043394	-0.2953754094817715	0.03546540519694823	0.12304037604961048	0	As
CJJ81176_0919	0.13534043519305378	0.0723572404497964	0.4827826891016204	0.6844519954550894	0	As
CJJ81176_0920	0.2930666358554076	0.2246850980718215	0.04016639831373579	0.13252642155492486	0	As
CJJ81176_1731	0.2087438938456229	0.1467304760914136	0.13875344167696654	0.3112625221741938	0	As
CJJ81176_0921	0.3289541787591417	0.2756568105876603	0.012876289031642672	0.061302332563690116	0	As
CJJ81176_0922	0.6921919754590113	0.5892650110684025	3.8911783045179524e-4	0.004547070168318288	1	As
CJJ81176_0923	0.29564758848093314	0.018862633648164588	0.7115122719852833	0.8469674908178714	0	As
CJJ81176_0924	0.11049775468350528	0.06883570414565604	0.49615129386449364	0.694294781829547	0	As
CJJ81176_0925	-0.0828075467054482	-0.07179500622524058	0.3687933812405366	0.5895310254866972	0	As
CJJ81176_0926	0.28859312959026256	0.23178327363272072	0.029400377275042956	0.11053532400402416	0	As
CJJ81176_0927	-0.04953825904867734	-0.03634544587003187	0.6561066921268057	0.8100767615265424	0	As
CJJ81176_0928	0.12048596204629101	0.0781557399841184	0.43971317987489916	0.6540690751053437	0	As
CJJ81176_0929	-0.8835630491651543	-0.8371478769388814	1.8863595698584095e-9	3.004456333083576e-7	-1	As
CJJ81176_0930	-0.19054276283283628	-0.1246285132407364	0.24938885214314754	0.4636729125116017	0	As
CJJ81176_0931	-0.10207742962433705	-0.06884410673158214	0.4741328352911577	0.6797714627087629	0	As
CJJ81176_0932	-0.47879376660673184	-0.3761294948951633	0.005784217962287491	0.035309929860375205	-1	As
CJJ81176_1732	-0.15573943353652667	-0.048050199748248326	0.6244656840313555	0.7893449822397919	0	As
CJJ81176_0934	-0.013011319913738634	-0.007819667662410159	0.9377157271210619	0.9686780388656252	0	As
CJJ81176_0935	-0.03934485177176096	-0.029000275164509624	0.7272899056781336	0.8577556109877194	0	As
CJJ81176_0936	0.1966738249741142	0.16750098745138783	0.04830706003853875	0.1487415978691035	0	As
CJJ81176_0937	0.15111423278766917	0.1261459171565172	0.12722142996843266	0.2927269779957475	0	As
CJJ81176_0938	0.1873582009959507	0.16840045612938287	0.01955064715978669	0.08174876807624411	0	As
CJJ81176_0939	0.2707623476139396	0.23824351697977222	0.007449198630519149	0.042099987098934026	1	As
CJJ81176_0940	0.14400678796213182	0.12894109242954077	0.052136327243286776	0.15587516267958776	0	As
CJJ81176_0941	0.28706863166598445	0.2061772260494047	0.07143962052085735	0.19404994597293346	0	As
CJJ81176_0942	0.20921412972392786	0.15757379449983827	0.11669950620088641	0.2751783780133957	0	As
CJJ81176_0943	0.6494337885478955	0.589817007712062	1.3015080250260188e-5	3.2116085349937813e-4	1	As
CJJ81176_1733	0.07042755802494365	0.018128939604566324	0.8430156189052197	0.9156623461388375	0	As
CJJ81176_0945	-0.6890320634310287	-0.34165632215414204	0.03209357723792097	0.11475091289966845	0	As
CJJ81176_0946	-0.5239135692071982	-0.053705646254526576	0.4065602456868579	0.6275714100822687	0	As
CJJ81176_0947	-0.21751816896094264	-0.16575210572493781	0.10066995330586066	0.24950077477562974	0	As
CJJ81176_0948	0.24476305036937004	0.12972795597535386	0.2557932764083168	0.46987099089112627	0	As
CJJ81176_0949	-1.5280289680156036	-1.4289768561984812	1.6471921519823397e-8	1.6975768531017994e-6	-1	As
CJJ81176_0950	-3.008869153929718	-0.039821379800540437	0.0916658643903933	0.23342818955228062	0	As
CJJ81176_0952	-1.0042760033335227	-0.7326450199962603	0.0028655324416900726	0.020049838312036758	-1	As
CJJ81176_0953	-1.0814648988943376	-0.8298481449268461	0.0018320285848544644	0.014458171534527125	-1	As
CJJ81176_0954	0.5080823644207577	0.20258681080639768	0.10224280967962182	0.2508815161886519	0	As
CJJ81176_0955	8.150561689385543e-4	7.403034734920101e-4	0.9931490125842298	0.9948525271855749	0	As
CJJ81176_0956	-0.12332922813877438	-0.03148174576300844	0.7321236147104826	0.8582257817681278	0	As
CJJ81176_1735	-1.19120991687844	-0.010572868606136786	0.656078630534711	NA	0	As
CJJ81176_1736	0.7273490243447707	0.07295749773224088	0.25871049380408423	0.4726389834668984	0	As
CJJ81176_1737	-0.22940247469209643	-0.0012017480959998883	0.9459420146664586	NA	0	As
CJJ81176_1740	0.7322624348397877	0.004100415642017119	0.8855083849458547	NA	0	As
